UF,nome_municipio,populacao,geocodigo
MS,Paraíso das Águas,5360,5006275
MS,Paranaíba,40713,5006309
MS,Paranhos,12926,5006358
MS,Pedro Gomes,6842,5006408
MS,Ponta Porã,90756,5006606
MS,Porto Murtinho,12625,5006903
MS,Ribas do Rio Pardo,23085,5007109
MS,Rio Brilhante,38362,5007208
MS,Rio Negro,4691,5007307
MS,Rio Verde de Mato Grosso,19810,5007406
MS,Rochedo,5340,5007505
MS,Santa Rita do Pardo,7293,5007554
MS,São Gabriel do Oeste,31846,5007695
MS,Sete Quedas,10994,5007703
MS,Selvíria,8000,5007802
MS,Sidrolândia,51075,5007901
MS,Sonora,14345,5007935
MS,Tacuru,10749,5007950
MS,Taquarussu,3634,5007976
MS,Terenos,17342,5008008
MS,Três Lagoas,132651,5008305
MS,Vicentina,6264,5008404
MT,Acorizal,5509,5100102
MT,Água Boa,30795,5100201
MT,Alta Floresta,56461,5100250
MT,Alto Araguaia,15358,5100300
MT,Alto Boa Vista,6551,5100359
MT,Alto Garças,11786,5100409
MT,Alto Paraguai,11178,5100508
MT,Alto Taquari,10729,5100607
MT,Apiacás,9367,5100805
MT,Araguaiana,3689,5101001
MT,Araguainha,998,5101209
MT,Araputanga,13538,5101258
MT,Arenápolis,10484,5101308
MT,Aripuanã,24499,5101407
MT,Barão de Melgaço,7247,5101605
MT,Barra do Bugres,27586,5101704
MT,Barra do Garças,68975,5101803
MT,Bom Jesus do Araguaia,7671,5101852
MT,Brasnorte,18407,5101902
MT,Cáceres,92639,5102504
MT,Campinápolis,15203,5102603
MT,Campo Novo do Parecis,43785,5102637
MT,Campo Verde,46741,5102678
MT,Campos de Júlio,9039,5102686
MT,Canabrava do Norte,4463,5102694
MT,Canarana,25907,5102702
MT,Carlinda,10138,5102793
MT,Castanheira,8863,5102850
MT,Chapada dos Guimarães,19728,5103007
MT,Cláudia,12118,5103056
MT,Cocalinho,6331,5103106
MT,Colíder,30768,5103205
MT,Colniza,28840,5103254
MT,Comodoro,20283,5103304
MT,Confresa,35514,5103353
MT,Conquista D'Oeste,3687,5103361
MT,Cotriguaçu,10735,5103379
MT,Cuiabá,694244,5103403
MT,Curvelândia,4880,5103437
MT,Denise,7003,5103452
MT,Diamantino,22284,5103502
MT,Dom Aquino,8515,5103601
MT,Feliz Natal,10551,5103700
MT,Figueirópolis D'Oeste,3159,5103809
MT,Gaúcha do Norte,7886,5103858
MT,General Carneiro,5200,5103908
MT,Glória D'Oeste,3247,5103957
MT,Guarantã do Norte,36190,5104104
MT,Guiratinga,12122,5104203
MT,Indiavaí,1918,5104500
MT,Ipiranga do Norte,7772,5104526
MT,Itanhangá,6723,5104542
MT,Itaúba,5273,5104559
MT,Itiquira,11856,5104609
MT,Jaciara,26713,5104807
MT,Jangada,7237,5104906
MT,Jauru,8323,5105002
MT,Juara,37369,5105101
MT,Juína,49530,5105150
MT,Juruena,9635,5105176
MT,Juscimeira,10526,5105200
MT,Lambari D'Oeste,5860,5105234
MT,Lucas do Rio Verde,83770,5105259
MT,Luciara,2163,5105309
MT,Vila Bela da Santíssima Trindade,17435,5105507
MT,Marcelândia,13412,5105580
MT,Matupá,21238,5105606
MT,Mirassol d'Oeste,28023,5105622
MT,Nobres,17118,5105903
MT,Nortelândia,5817,5106000
MT,Nossa Senhora do Livramento,12455,5106109
MT,Nova Bandeirantes,12365,5106158
MT,Nova Nazaré,4188,5106174
MT,Nova Lacerda,6432,5106182
MT,Nova Santa Helena,4281,5106190
MT,Nova Brasilândia,3691,5106208
MT,Nova Canaã do Norte,13791,5106216
MT,Nova Mutum,58832,5106224
MT,Nova Olímpia,16147,5106232
MT,Nova Ubiratã,12936,5106240
MT,Nova Xavantina,26467,5106257
MT,Novo Mundo,7383,5106265
MT,Novo Horizonte do Norte,4391,5106273
MT,Novo São Joaquim,7155,5106281
MT,Paranaíta,13211,5106299
MT,Paranatinga,26908,5106307
MT,Novo Santo Antônio,2106,5106315
MT,Pedra Preta,19559,5106372
MT,Peixoto de Azevedo,34493,5106422
MT,Planalto da Serra,3164,5106455
MT,Poconé,30278,5106505
MT,Pontal do Araguaia,7554,5106653
MT,Ponte Branca,1887,5106703
MT,Pontes e Lacerda,55050,5106752
MT,Porto Alegre do Norte,10752,5106778
MT,Porto dos Gaúchos,6325,5106802
MT,Porto Esperidião,10781,5106828
MT,Porto Estrela,3208,5106851
MT,Poxoréu,20970,5107008
MT,Primavera do Leste,93263,5107040
MT,Querência,29280,5107065
MT,São José dos Quatro Marcos,16979,5107107
MT,Reserva do Cabaçal,2046,5107156
MT,Ribeirão Cascalheira,9959,5107180
MT,Ribeirãozinho,2484,5107198
MT,Rio Branco,4721,5107206
MT,Santa Carmem,5427,5107248
MT,Santo Afonso,2731,5107263
MT,São José do Povo,2781,5107297
MT,São José do Rio Claro,14950,5107305
MT,São José do Xingu,7039,5107354
MT,São Pedro da Cipa,4122,5107404
MT,Rondolândia,3423,5107578
MT,Rondonópolis,253388,5107602
MT,Rosário Oeste,16127,5107701
MT,Santa Cruz do Xingu,2340,5107743
MT,Salto do Céu,4401,5107750
MT,Santa Rita do Trivelato,3371,5107768
MT,Santa Terezinha,7591,5107776
MT,Santo Antônio do Leste,4340,5107792
MT,Santo Antônio do Leverger,13739,5107800
MT,São Félix do Araguaia,11384,5107859
MT,Sapezal,29240,5107875
MT,Serra Nova Dourada,1792,5107883
MT,Sinop,199698,5107909
MT,Sorriso,117605,5107925
MT,Tabaporã,11280,5107941
MT,Tangará da Serra,100784,5107958
MT,Tapurah,15030,5108006
MT,Terra Nova do Norte,10760,5108055
MT,Tesouro,3119,5108105
MT,Torixoréu,3926,5108204
MT,União do Sul,3947,5108303
MT,Vale de São Domingos,2754,5108352
MT,Várzea Grande,315711,5108402
MT,Vera,13876,5108501
MT,Vila Rica,20077,5108600
MT,Nova Guarita,5027,5108808
MT,Nova Marilândia,3624,5108857
MT,Nova Maringá,5810,5108907
MT,Nova Monte Verde,8931,5108956
GO,Abadia de Goiás,19141,5200050
GO,Abadiânia,15498,5200100
GO,Acreúna,20506,5200134
GO,Adelândia,2393,5200159
GO,Água Fria de Goiás,5546,5200175
GO,Água Limpa,1853,5200209
GO,Águas Lindas de Goiás,208892,5200258
GO,Alexânia,28690,5200308
GO,Aloândia,1891,5200506
GO,Alto Horizonte,6061,5200555
GO,Alto Paraíso de Goiás,10414,5200605
GO,Alvorada do Norte,8412,5200803
GO,Amaralina,3796,5200829
GO,Americano do Brasil,4937,5200852
GO,Amorinópolis,2982,5200902
GO,Anápolis,393417,5201108
GO,Anhanguera,927,5201207
GO,Anicuns,19762,5201306
GO,Aparecida de Goiânia,500760,5201405
GO,Aparecida do Rio Doce,2918,5201454
GO,Aporé,4067,5201504
GO,Araçu,3859,5201603
GO,Aragarças,18096,5201702
GO,Aragoiânia,11614,5201801
GO,Araguapaz,6986,5202155
GO,Arenópolis,2964,5202353
GO,Aruanã,8139,5202502
GO,Aurilândia,3390,5202601
GO,Avelinópolis,2470,5202809
GO,Baliza,3342,5203104
GO,Barro Alto,11252,5203203
GO,Bela Vista de Goiás,33912,5203302
GO,Bom Jardim de Goiás,7676,5203401
GO,Bom Jesus de Goiás,22320,5203500
GO,Bonfinópolis,10300,5203559
GO,Bonópolis,3171,5203575
GO,Brazabrantes,3981,5203609
GO,Britânia,6008,5203807
GO,Buriti Alegre,10892,5203906
GO,Buriti de Goiás,2720,5203939
GO,Buritinópolis,3110,5203962
GO,Cabeceiras,7342,5204003
GO,Cachoeira Alta,12488,5204102
GO,Cachoeira de Goiás,1384,5204201
GO,Cachoeira Dourada,7566,5204250
GO,Caçu,15049,5204300
GO,Caiapônia,17108,5204409
GO,Caldas Novas,93483,5204508
GO,Caldazinha,4450,5204557
GO,Campestre de Goiás,3735,5204607
GO,Campinaçu,3707,5204656
GO,Campinorte,13016,5204706
GO,Campo Alegre de Goiás,7424,5204805
GO,Campo Limpo de Goiás,8081,5204854
GO,Campos Belos,18357,5204904
GO,Campos Verdes,4446,5204953
GO,Carmo do Rio Verde,9484,5205000
GO,Castelândia,2978,5205059
GO,Catalão,110612,5205109
GO,Caturaí,5259,5205208
GO,Cavalcante,10991,5205307
GO,Ceres,21633,5205406
GO,Cezarina,7722,5205455
GO,Chapadão do Céu,13250,5205471
GO,Cidade Ocidental,84581,5205497
GO,Cocalzinho de Goiás,24018,5205513
GO,Colinas do Sul,3967,5205521
GO,Córrego do Ouro,2424,5205703
GO,Corumbá de Goiás,9801,5205802
GO,Corumbaíba,8739,5205901
GO,Cristalina,58940,5206206
GO,Cristianópolis,3682,5206305
GO,Crixás,20227,5206404
GO,Cromínia,3926,5206503
GO,Cumari,2915,5206602
GO,Damianópolis,3790,5206701
GO,Damolândia,2724,5206800
GO,Davinópolis,1798,5206909
GO,Diorama,2071,5207105
GO,Doverlândia,6853,5207253
GO,Edealina,3900,5207352
GO,Edéia,12666,5207402
GO,Estrela do Norte,3186,5207501
GO,Faina,7054,5207535
GO,Fazenda Nova,5871,5207600
GO,Firminópolis,9904,5207808
GO,Flores de Goiás,11627,5207907
GO,Formosa,112542,5208004
GO,Formoso,4658,5208103
GO,Gameleira de Goiás,3450,5208152
GO,Divinópolis de Goiás,4441,5208301
GO,Goianápolis,14036,5208400
GO,Goiandira,5023,5208509
GO,Goianésia,73201,5208608
GO,Goiânia,1414483,5208707
GO,Goianira,69511,5208806
GO,Goiás,23485,5208905
GO,Goiatuba,36936,5209101
GO,Gouvelândia,5127,5209150
GO,Guapó,17463,5209200
GO,Guaraíta,2169,5209291
GO,Guarani de Goiás,4024,5209408
GO,Guarinos,2167,5209457
GO,Heitoraí,3146,5209606
GO,Hidrolândia,27530,5209705
GO,Hidrolina,4848,5209804
GO,Iaciara,11462,5209903
GO,Inaciolândia,5958,5209937
GO,Indiara,16829,5209952
GO,Inhumas,53315,5210000
GO,Ipameri,24617,5210109
GO,Ipiranga de Goiás,2907,5210158
GO,Iporá,35284,5210208
GO,Israelândia,2543,5210307
GO,Itaberaí,47016,5210406
GO,Itaguari,4939,5210562
GO,Itaguaru,4906,5210604
GO,Itajá,4468,5210802
GO,Itapaci,21547,5210901
GO,Itapirapuã,7987,5211008
GO,Itapuranga,28522,5211206
GO,Itarumã,7029,5211305
GO,Itauçu,8693,5211404
GO,Itumbiara,113838,5211503
GO,Ivolândia,2664,5211602
GO,Jandaia,6273,5211701
GO,Jaraguá,43928,5211800
GO,Jataí,104656,5211909
GO,Jaupaci,2934,5212006
GO,Jesúpolis,2113,5212055
GO,Joviânia,7164,5212105
GO,Jussara,19582,5212204
GO,Lagoa Santa,1568,5212253
GO,Leopoldo de Bulhões,8777,5212303
GO,Luziânia,196416,5212501
GO,Mairipotaba,2476,5212600
GO,Mambaí,8144,5212709
GO,Mara Rosa,10705,5212808
GO,Marzagão,2764,5212907
GO,Matrinchã,4042,5212956
GO,Maurilândia,9684,5213004
GO,Mimoso de Goiás,2572,5213053
GO,Minaçu,26994,5213087
GO,Mineiros,71108,5213103
GO,Moiporá,1701,5213400
GO,Monte Alegre de Goiás,6643,5213509
GO,Montes Claros de Goiás,9530,5213707
GO,Montividiu,12716,5213756
GO,Montividiu do Norte,3647,5213772
GO,Morrinhos,49965,5213806
GO,Morro Agudo de Goiás,2440,5213855
GO,Mossâmedes,4791,5213905
GO,Mozarlândia,15284,5214002
GO,Mundo Novo,6273,5214051
GO,Mutunópolis,3574,5214101
GO,Nazário,9247,5214408
GO,Nerópolis,33898,5214507
GO,Niquelândia,35609,5214606
GO,Nova América,2331,5214705
GO,Nova Aurora,2103,5214804
GO,Nova Crixás,13325,5214838
GO,Nova Glória,8307,5214861
GO,Nova Iguaçu de Goiás,3010,5214879
GO,Nova Roma,3076,5214903
GO,Nova Veneza,9152,5215009
GO,Novo Brasil,3605,5215207
GO,Novo Gama,97976,5215231
GO,Novo Planalto,3698,5215256
GO,Orizona,16127,5215306
GO,Ouro Verde de Goiás,4060,5215405
GO,Ouvidor,7192,5215504
GO,Padre Bernardo,34314,5215603
GO,Palestina de Goiás,3505,5215652
GO,Palmeiras de Goiás,32004,5215702
GO,Palmelo,2293,5215801
GO,Palminópolis,3848,5215900
GO,Panamá,2968,5216007
GO,Paranaiguara,9497,5216304
GO,Paraúna,10383,5216403
GO,Perolândia,3175,5216452
GO,Petrolina de Goiás,8854,5216809
GO,Pilar de Goiás,2332,5216908
GO,Piracanjuba,23771,5217104
GO,Piranhas,11532,5217203
GO,Pirenópolis,26598,5217302
GO,Pires do Rio,33193,5217401
GO,Planaltina,108846,5217609
GO,Pontalina,18843,5217708
GO,Porangatu,44061,5218003
GO,Porteirão,4085,5218052
GO,Portelândia,3322,5218102
GO,Posse,34450,5218300
GO,Professor Jamil,3325,5218391
GO,Quirinópolis,50540,5218508
GO,Rialma,12054,5218607
GO,Rianápolis,3972,5218706
GO,Rio Quente,3967,5218789
GO,Rio Verde,214607,5218805
GO,Rubiataba,19803,5218904
GO,Sanclerlândia,8300,5219001
GO,Santa Bárbara de Goiás,6182,5219100
GO,Santa Cruz de Goiás,3107,5219209
GO,Santa Fé de Goiás,4985,5219258
GO,Santa Helena de Goiás,37193,5219308
GO,Santa Isabel,3510,5219357
GO,Santa Rita do Araguaia,7239,5219407
GO,Santa Rita do Novo Destino,2948,5219456
GO,Santa Rosa de Goiás,2810,5219506
GO,Santa Tereza de Goiás,3322,5219605
GO,Santa Terezinha de Goiás,10370,5219704
GO,Santo Antônio da Barra,4287,5219712
GO,Santo Antônio de Goiás,7448,5219738
GO,Santo Antônio do Descoberto,68654,5219753
GO,São Domingos,9710,5219803
GO,São Francisco de Goiás,6379,5219902
GO,São João d'Aliança,11275,5220009
GO,São João da Paraúna,1898,5220058
GO,São Luís de Montes Belos,33279,5220108
GO,São Luiz do Norte,4947,5220157
GO,São Miguel do Araguaia,22738,5220207
GO,São Miguel do Passa Quatro,4234,5220264
GO,São Patrício,2138,5220280
GO,São Simão,17619,5220405
GO,Senador Canedo,153522,5220454
GO,Serranópolis,8295,5220504
GO,Silvânia,22230,5220603
GO,Simolândia,5715,5220686
GO,Sítio d'Abadia,2939,5220702
GO,Taquaral de Goiás,4038,5221007
GO,Teresina de Goiás,2695,5221080
GO,Terezópolis de Goiás,7842,5221197
GO,Três Ranchos,2906,5221304
GO,Trindade,149167,5221403
GO,Trombas,3123,5221452
GO,Turvânia,4462,5221502
GO,Turvelândia,4847,5221551
GO,Uirapuru,3874,5221577
GO,Uruaçu,43728,5221601
GO,Uruana,13681,5221700
GO,Urutaí,3119,5221809
GO,Valparaíso de Goiás,196967,5221858
GO,Varjão,3720,5221908
GO,Vianópolis,14046,5222005
GO,Vicentinópolis,8776,5222054
GO,Vila Boa,3686,5222203
GO,Vila Propício,5646,5222302
DF,Brasília,2923369,5300108
